chunk_id,success,date,strategy,confidence,country,source
fixed_660_354,True,2013-01-01,regex,0.6,UK,uk_2023-10-13.txt
fixed_660_355,True,2001-09-11,regex,0.95,UK,uk_2023-10-13.txt
fixed_660_356,True,2001-09-11,regex,0.95,UK,uk_2023-10-13.txt
fixed_660_357,True,2001-09-01,regex,0.95,UK,uk_2023-10-16.txt
fixed_660_358,True,2004-01-01,regex,0.6,UK,uk_2023-10-16.txt
fixed_660_359,True,1977-02-04,regex,0.95,UK,uk_2023-10-16.txt
fixed_660_360,False,,failed,0.0,UK,uk_2023-10-16.txt
fixed_660_361,True,2003-01-01,regex,0.6,UK,uk_2023-10-16.txt
fixed_660_362,True,2003-01-01,regex,0.6,UK,uk_2023-10-16.txt
fixed_660_363,True,1923-10-07,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_364,True,1923-10-07,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_365,True,2023-10-14,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_366,True,2006-05-25,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_367,True,2021-01-06,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_368,True,2003-01-01,regex,0.6,UK,uk_2023-10-17.txt
fixed_660_369,True,1950-07-28,regex,0.95,UK,uk_2023-10-17.txt
fixed_660_370,True,2026-01-21,dateutil,0.7,UK,uk_2023-10-17.txt
fixed_660_371,True,2018-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_372,True,2010-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_373,True,2023-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_374,True,2023-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_375,True,2023-10-22,regex,0.95,UK,uk_2023-10-18.txt
fixed_660_376,True,1977-02-04,regex,0.95,UK,uk_2023-10-18.txt
fixed_660_377,True,2087-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_378,True,2087-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_379,True,2003-01-01,regex,0.6,UK,uk_2023-10-18.txt
fixed_660_380,True,2023-10-27,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_381,True,1994-01-01,dateutil,0.7,UK,uk_2023-10-19.txt
fixed_660_382,True,2021-01-25,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_383,True,2012-01-01,regex,0.6,UK,uk_2023-10-19.txt
fixed_660_384,True,2023-10-13,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_385,True,2023-11-04,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_386,True,1965-10-01,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_387,True,2023-01-01,regex,0.6,UK,uk_2023-10-19.txt
fixed_660_388,True,2023-01-01,regex,0.6,UK,uk_2023-10-19.txt
fixed_660_389,True,2023-10-22,regex,0.95,UK,uk_2023-10-19.txt
fixed_660_390,True,2023-10-10,regex,0.95,UK,uk_2023-10-20.txt
fixed_660_391,False,,failed,0.0,UK,uk_2023-10-20.txt
fixed_660_392,True,1942-11-06,regex,0.95,UK,uk_2023-10-20.txt
fixed_660_393,True,2023-11-11,regex,0.95,UK,uk_2023-10-20.txt
fixed_660_394,True,2040-01-01,dateutil,0.7,UK,uk_2023-10-20.txt
fixed_660_395,True,2023-10-18,regex,0.95,UK,uk_2023-10-20.txt
fixed_660_396,False,,failed,0.0,UK,uk_2023-10-20.txt
fixed_660_397,True,2023-01-01,regex,0.95,UK,uk_2023-10-20.txt
fixed_660_398,False,,failed,0.0,UK,uk_2023-10-20.txt
fixed_660_399,True,2021-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_400,True,2023-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_401,True,2021-12-27,regex,0.95,UK,uk_2023-10-24.txt
fixed_660_402,True,2023-09-02,regex,0.95,UK,uk_2023-10-24.txt
fixed_660_403,True,2016-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_404,True,2018-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_405,False,,failed,0.0,UK,uk_2023-10-24.txt
fixed_660_406,True,2023-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_407,True,2023-01-01,regex,0.6,UK,uk_2023-10-24.txt
fixed_660_408,True,2008-01-01,regex,0.6,UK,uk_2023-10-25.txt
fixed_660_409,True,2014-01-01,regex,0.6,UK,uk_2023-10-25.txt
fixed_660_410,True,2023-08-08,regex,0.95,UK,uk_2023-10-25.txt
fixed_660_411,True,1966-01-01,spacy,0.8,UK,uk_2023-10-25.txt
fixed_660_412,True,2026-01-19,dateutil,0.7,UK,uk_2023-10-25.txt
fixed_660_413,True,2000-01-01,regex,0.6,UK,uk_2023-10-25.txt
fixed_660_414,True,2013-06-08,regex,0.95,UK,uk_2023-10-25.txt
fixed_660_415,True,1977-02-04,regex,0.95,UK,uk_2023-10-25.txt
fixed_660_416,False,,failed,0.0,UK,uk_2023-10-25.txt
fixed_660_417,True,2023-10-18,regex,0.95,UK,uk_2023-10-26.txt
fixed_660_418,True,2023-10-29,regex,0.95,UK,uk_2023-10-26.txt
fixed_660_419,True,2023-11-01,regex,0.95,UK,uk_2023-10-26.txt
fixed_660_420,True,2023-01-01,regex,0.6,UK,uk_2023-10-26.txt
fixed_660_421,True,2000-01-01,regex,0.6,UK,uk_2023-10-26.txt
fixed_660_422,True,2000-01-01,regex,0.6,UK,uk_2023-10-26.txt
fixed_660_423,True,2023-10-26,regex,0.95,UK,uk_2023-10-26.txt
fixed_660_424,True,2023-10-14,regex,0.95,UK,uk_2023-10-26.txt
fixed_660_425,False,,failed,0.0,UK,uk_2023-10-26.txt
fixed_660_426,True,2005-01-01,regex,0.6,UK,uk_2023-10-30.txt
fixed_660_427,True,2023-10-26,regex,0.95,UK,uk_2023-10-30.txt
fixed_660_428,True,2023-01-01,regex,0.6,UK,uk_2023-10-30.txt
fixed_660_429,True,1965-10-17,regex,0.95,UK,uk_2023-10-30.txt
fixed_660_430,True,2022-01-01,regex,0.6,UK,uk_2023-10-30.txt
fixed_660_431,True,1977-02-04,regex,0.95,UK,uk_2023-10-30.txt
fixed_660_432,True,2026-11-02,spacy,0.8,UK,uk_2023-10-30.txt
fixed_660_433,True,1928-09-14,regex,0.95,UK,uk_2023-10-30.txt
fixed_660_434,True,2023-01-01,regex,0.6,UK,uk_2023-11-01.txt
fixed_660_435,True,1972-03-01,regex,0.95,UK,uk_2023-11-01.txt
fixed_660_436,True,1942-07-11,regex,0.95,UK,uk_2023-11-01.txt
fixed_660_437,True,1957-06-01,regex,0.85,UK,uk_2023-11-01.txt
fixed_660_438,True,1945-12-12,regex,0.95,UK,uk_2023-11-01.txt
fixed_660_439,True,2012-01-01,regex,0.6,UK,uk_2023-11-01.txt
fixed_660_440,True,1977-02-04,regex,0.95,UK,uk_2023-11-01.txt
fixed_660_441,False,,failed,0.0,UK,uk_2023-11-01.txt
fixed_660_442,True,2023-01-01,regex,0.6,UK,uk_2023-11-02.txt
fixed_660_443,True,2023-08-28,regex,0.95,UK,uk_2023-11-02.txt
fixed_660_444,True,2023-08-28,regex,0.95,UK,uk_2023-11-02.txt
fixed_660_445,True,2022-01-01,regex,0.6,UK,uk_2023-11-02.txt
fixed_660_446,True,1973-10-01,regex,0.95,UK,uk_2023-11-02.txt
fixed_660_447,False,,failed,0.0,UK,uk_2023-11-03.txt
fixed_660_448,True,2023-11-30,regex,0.95,UK,uk_2023-11-03.txt
fixed_660_449,True,1920-10-20,regex,0.95,UK,uk_2023-11-03.txt
fixed_660_450,True,1920-10-20,regex,0.95,UK,uk_2023-11-03.txt
fixed_660_451,True,2023-11-02,regex,0.95,UK,uk_2023-11-03.txt
fixed_660_452,True,2004-10-01,regex,0.85,UK,uk_2023-11-03.txt
fixed_660_453,True,1973-08-01,regex,0.85,UK,uk_2023-11-03.txt
fixed_660_454,False,,failed,0.0,UK,uk_2023-11-06.txt
fixed_660_455,True,2023-10-31,regex,0.95,UK,uk_2023-11-06.txt
fixed_660_456,True,2023-11-01,regex,0.95,UK,uk_2023-11-06.txt
fixed_660_457,True,2023-11-01,regex,0.95,UK,uk_2023-11-06.txt
fixed_660_458,False,,failed,0.0,UK,uk_2023-11-06.txt
fixed_660_459,True,2023-01-01,regex,0.6,UK,uk_2023-11-06.txt
fixed_660_460,True,1977-02-04,regex,0.95,UK,uk_2023-11-06.txt
fixed_660_461,False,,failed,0.0,UK,uk_2023-11-06.txt
fixed_660_462,True,2023-11-03,regex,0.95,UK,uk_2023-11-07.txt
fixed_660_463,True,2016-02-01,regex,0.85,UK,uk_2023-11-07.txt
fixed_660_464,True,2023-11-01,regex,0.95,UK,uk_2023-11-07.txt
fixed_660_465,True,1950-09-23,regex,0.95,UK,uk_2023-11-07.txt
fixed_660_466,True,2022-12-21,regex,0.95,UK,uk_2023-11-08.txt
fixed_660_467,True,2023-11-02,regex,0.95,UK,uk_2023-11-08.txt
fixed_660_468,True,2023-10-03,regex,0.95,UK,uk_2023-11-08.txt
fixed_660_469,True,2015-01-01,regex,0.6,UK,uk_2023-11-08.txt
fixed_660_470,True,1977-02-04,regex,0.95,UK,uk_2023-11-08.txt
fixed_660_471,True,2026-11-15,spacy,0.8,UK,uk_2023-11-08.txt
fixed_660_472,True,1963-02-15,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_473,True,2023-01-01,regex,0.6,UK,uk_2023-11-09.txt
fixed_660_474,True,2026-01-30,dateutil,0.7,UK,uk_2023-11-09.txt
fixed_660_475,True,1971-03-27,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_476,True,2023-01-01,regex,0.6,UK,uk_2023-11-09.txt
fixed_660_477,True,2023-08-27,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_478,True,2023-11-11,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_479,True,2001-09-11,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_480,True,2001-09-11,regex,0.95,UK,uk_2023-11-09.txt
fixed_660_481,True,1937-04-07,regex,0.95,UK,uk_2023-11-13.txt
fixed_660_482,True,2023-01-01,regex,0.6,UK,uk_2023-11-13.txt
fixed_660_483,True,2022-01-01,regex,0.6,UK,uk_2023-11-13.txt
fixed_660_484,True,1977-02-04,regex,0.95,UK,uk_2023-11-13.txt
fixed_660_485,True,2023-11-14,regex,0.95,UK,uk_2023-11-13.txt
fixed_660_486,True,2009-01-01,regex,0.6,UK,uk_2023-11-13.txt
fixed_660_487,True,2009-01-01,regex,0.6,UK,uk_2023-11-13.txt
fixed_660_488,True,2009-01-01,regex,0.6,UK,uk_2023-11-13.txt
fixed_660_489,False,,failed,0.0,UK,uk_2023-11-13.txt
fixed_660_490,True,2001-09-11,regex,0.95,UK,uk_2023-11-14.txt
fixed_660_491,True,2020-09-01,regex,0.85,UK,uk_2023-11-14.txt
fixed_660_492,False,,failed,0.0,UK,uk_2023-11-14.txt
fixed_660_493,False,,failed,0.0,UK,uk_2023-11-14.txt
fixed_660_494,True,2023-11-15,regex,0.95,UK,uk_2023-11-15.txt
fixed_660_495,True,1947-05-18,regex,0.95,UK,uk_2023-11-15.txt
fixed_660_496,True,2000-01-01,regex,0.6,UK,uk_2023-11-15.txt
fixed_660_497,True,1984-11-01,regex,0.85,UK,uk_2023-11-15.txt
fixed_660_498,True,1977-02-04,regex,0.95,UK,uk_2023-11-15.txt
fixed_660_499,True,2023-11-16,regex,0.95,UK,uk_2023-11-15.txt
fixed_660_500,True,2024-01-01,regex,0.6,UK,uk_2023-11-17.txt
fixed_660_501,True,2023-11-19,regex,0.95,UK,uk_2023-11-17.txt
fixed_660_502,True,2023-11-03,regex,0.95,UK,uk_2023-11-17.txt
fixed_660_503,False,,failed,0.0,UK,uk_2023-11-17.txt
fixed_660_504,True,2023-01-01,regex,0.6,UK,uk_2023-11-17.txt
fixed_660_505,True,2023-01-01,regex,0.6,UK,uk_2023-11-17.txt
fixed_660_506,False,,failed,0.0,UK,uk_2023-11-17.txt
fixed_660_507,False,,failed,0.0,UK,uk_2023-11-17.txt
fixed_660_508,False,,failed,0.0,UK,uk_2023-11-21.txt
fixed_660_509,True,2023-11-01,regex,0.85,UK,uk_2023-11-21.txt
fixed_660_510,False,,failed,0.0,UK,uk_2023-11-21.txt
fixed_660_511,True,2016-04-01,regex,0.85,UK,uk_2023-11-21.txt
fixed_660_512,True,2023-11-13,regex,0.95,UK,uk_2023-11-21.txt
fixed_660_513,True,2007-01-01,regex,0.6,UK,uk_2023-11-21.txt
fixed_660_514,True,2020-01-01,regex,0.6,UK,uk_2023-11-21.txt
fixed_660_515,False,,failed,0.0,UK,uk_2023-11-21.txt
fixed_660_516,True,1977-02-04,regex,0.95,UK,uk_2023-11-27.txt
fixed_660_517,False,,failed,0.0,UK,uk_2023-11-28.txt
fixed_660_518,True,2020-01-01,regex,0.6,UK,uk_2023-11-28.txt
fixed_660_519,True,2026-08-01,spacy,0.8,UK,uk_2023-11-28.txt
fixed_660_520,True,2023-11-05,regex,0.95,UK,uk_2023-11-28.txt
fixed_660_521,True,2011-01-01,regex,0.6,UK,uk_2023-11-28.txt
fixed_660_522,False,,failed,0.0,UK,uk_2023-11-28.txt
fixed_660_523,True,1923-11-20,regex,0.95,UK,uk_2023-11-28.txt
fixed_660_524,True,2027-01-01,regex,0.6,UK,uk_2023-11-28.txt
fixed_660_525,False,,failed,0.0,UK,uk_2023-11-29.txt
fixed_660_526,True,2001-01-01,regex,0.6,UK,uk_2023-11-29.txt
fixed_660_527,True,2023-11-22,regex,0.95,UK,uk_2023-11-29.txt
fixed_660_528,True,2023-11-15,regex,0.95,UK,uk_2023-11-29.txt
fixed_660_529,True,1977-02-04,regex,0.95,UK,uk_2023-11-29.txt
fixed_660_530,False,,failed,0.0,UK,uk_2023-11-30.txt
fixed_660_531,True,1920-02-05,regex,0.95,UK,uk_2023-11-30.txt
fixed_660_532,True,1944-03-16,regex,0.95,UK,uk_2023-11-30.txt
fixed_660_533,True,2008-01-01,regex,0.6,UK,uk_2023-11-30.txt
fixed_660_534,True,2017-01-01,regex,0.85,UK,uk_2023-11-30.txt
fixed_660_535,False,,failed,0.0,UK,uk_2023-11-30.txt
fixed_660_536,True,1723-12-04,regex,0.95,UK,uk_2023-12-01.txt
fixed_660_537,False,,failed,0.0,UK,uk_2023-12-01.txt
fixed_660_538,True,1998-10-02,regex,0.95,UK,uk_2023-12-01.txt
fixed_660_539,True,2023-01-01,regex,0.6,UK,uk_2023-12-01.txt
fixed_660_540,False,,failed,0.0,UK,uk_2023-12-01.txt
fixed_660_541,True,2023-12-16,regex,0.95,UK,uk_2023-12-01.txt
fixed_660_542,True,2023-12-16,regex,0.95,UK,uk_2023-12-01.txt
fixed_660_543,True,2023-12-08,regex,0.95,UK,uk_2023-12-04.txt
fixed_660_544,True,1943-07-16,regex,0.95,UK,uk_2023-12-04.txt
fixed_660_545,True,2013-01-01,regex,0.6,UK,uk_2023-12-04.txt
fixed_660_546,True,2023-12-04,regex,0.95,UK,uk_2023-12-04.txt
fixed_660_547,True,2023-12-04,regex,0.95,UK,uk_2023-12-04.txt
fixed_660_548,True,1977-02-04,regex,0.95,UK,uk_2023-12-04.txt
fixed_660_549,True,2023-01-01,regex,0.6,UK,uk_2023-12-04.txt
fixed_660_550,True,2023-12-01,regex,0.95,UK,uk_2023-12-05.txt
fixed_660_551,True,2001-09-11,regex,0.95,UK,uk_2023-12-05.txt
fixed_660_552,True,2021-01-01,regex,0.6,UK,uk_2023-12-05.txt
fixed_660_553,True,2000-01-01,regex,0.6,UK,uk_2023-12-05.txt
fixed_660_554,True,2022-05-01,regex,0.85,UK,uk_2023-12-05.txt
fixed_660_555,True,1962-04-21,regex,0.95,UK,uk_2023-12-05.txt
fixed_660_556,True,2013-01-01,regex,0.6,UK,uk_2023-12-05.txt
fixed_660_557,True,2016-10-22,regex,0.95,UK,uk_2023-12-05.txt
fixed_660_558,True,2023-11-16,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_559,True,2021-04-01,regex,0.85,UK,uk_2023-12-06.txt
fixed_660_560,True,2023-01-01,regex,0.85,UK,uk_2023-12-06.txt
fixed_660_561,True,2023-11-12,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_562,True,1973-07-24,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_563,True,2023-12-05,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_564,True,2023-11-26,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_565,True,2023-12-07,regex,0.95,UK,uk_2023-12-06.txt
fixed_660_566,True,1977-02-04,regex,0.95,UK,uk_2023-12-07.txt
fixed_660_567,True,2009-01-01,regex,0.6,UK,uk_2023-12-07.txt
fixed_660_568,True,1935-01-01,regex,0.95,UK,uk_2023-12-07.txt
fixed_660_569,True,2017-02-01,regex,0.85,UK,uk_2023-12-07.txt
fixed_660_570,True,2023-12-06,regex,0.95,UK,uk_2023-12-07.txt
fixed_660_571,True,2023-12-07,regex,0.95,UK,uk_2023-12-07.txt
fixed_660_572,True,1941-12-07,regex,0.95,UK,uk_2023-12-07.txt
fixed_660_573,True,2023-01-01,regex,0.6,UK,uk_2023-12-07.txt
fixed_660_574,True,2007-01-01,regex,0.6,UK,uk_2023-12-11.txt
fixed_660_575,True,2023-07-01,regex,0.85,UK,uk_2023-12-11.txt
fixed_660_576,False,,failed,0.0,UK,uk_2023-12-11.txt
fixed_660_577,True,1977-02-04,regex,0.95,UK,uk_2023-12-11.txt
fixed_660_578,True,2009-01-01,regex,0.6,UK,uk_2023-12-11.txt
fixed_660_579,False,,failed,0.0,UK,uk_2023-12-11.txt
fixed_660_580,True,2023-12-01,regex,0.95,UK,uk_2023-12-11.txt
fixed_660_581,False,,failed,0.0,UK,uk_2023-12-11.txt
fixed_660_582,True,2022-04-19,regex,0.95,UK,uk_2023-12-11.txt
fixed_660_583,False,,failed,0.0,UK,uk_2023-12-11.txt
fixed_660_584,False,,failed,0.0,UK,uk_2023-12-11.txt
fixed_660_585,True,2026-01-08,dateutil,0.7,UK,uk_2023-12-11.txt
fixed_660_586,True,1941-12-17,regex,0.95,UK,uk_2023-12-11.txt
fixed_660_587,True,2024-01-01,regex,0.6,UK,uk_2023-12-11.txt
fixed_660_588,True,2013-01-01,regex,0.6,UK,uk_2023-12-12.txt
fixed_660_589,False,,failed,0.0,UK,uk_2023-12-12.txt
fixed_660_590,False,,failed,0.0,UK,uk_2023-12-12.txt
fixed_660_591,True,2006-01-01,regex,0.6,UK,uk_2023-12-12.txt
fixed_660_592,True,2023-12-16,regex,0.95,UK,uk_2023-12-12.txt
fixed_660_593,True,2005-01-01,regex,0.6,UK,uk_2023-12-12.txt
fixed_660_594,True,2017-01-01,regex,0.6,UK,uk_2023-12-13.txt
fixed_660_595,True,1980-12-29,regex,0.95,UK,uk_2023-12-13.txt
fixed_660_596,True,2001-09-11,regex,0.95,UK,uk_2023-12-13.txt
fixed_660_597,True,1977-02-04,regex,0.95,UK,uk_2023-12-13.txt
fixed_660_598,True,2023-12-11,regex,0.95,UK,uk_2023-12-14.txt
fixed_660_599,True,2026-01-04,dateutil,0.7,UK,uk_2023-12-14.txt
fixed_660_600,False,,failed,0.0,UK,uk_2023-12-14.txt
fixed_660_601,True,2023-11-28,regex,0.95,UK,uk_2023-12-14.txt
fixed_660_602,True,2023-01-01,regex,0.6,UK,uk_2023-12-14.txt
fixed_660_603,True,2000-01-01,regex,0.6,UK,uk_2023-12-14.txt
fixed_660_604,False,,failed,0.0,UK,uk_2023-12-14.txt
fixed_660_605,True,2022-05-21,regex,0.95,UK,uk_2023-12-15.txt
fixed_660_606,True,2023-10-30,regex,0.95,UK,uk_2023-12-15.txt
fixed_660_607,True,1997-10-01,regex,0.85,UK,uk_2023-12-15.txt
fixed_660_608,True,2016-11-01,regex,0.85,UK,uk_2023-12-15.txt
fixed_660_609,True,1980-12-31,regex,0.95,UK,uk_2023-12-15.txt
fixed_660_610,True,2006-08-05,regex,0.95,UK,uk_2023-12-15.txt
fixed_660_611,True,2012-01-01,regex,0.6,UK,uk_2023-12-15.txt
fixed_660_612,True,2018-01-01,regex,0.6,UK,uk_2023-12-15.txt
fixed_660_613,True,1977-02-04,regex,0.95,UK,uk_2023-12-18.txt
fixed_660_614,True,2009-01-01,regex,0.6,UK,uk_2023-12-19.txt
fixed_660_615,True,2023-12-11,regex,0.95,UK,uk_2023-12-19.txt
fixed_660_616,True,2017-01-01,regex,0.6,UK,uk_2023-12-19.txt
fixed_660_617,True,2018-01-01,regex,0.6,UK,uk_2023-12-19.txt
fixed_660_618,True,2023-12-06,regex,0.95,UK,uk_2023-12-19.txt
fixed_660_619,True,2002-01-01,regex,0.6,UK,uk_2023-12-19.txt
fixed_660_620,True,2000-09-01,regex,0.85,UK,uk_2023-12-19.txt
fixed_660_621,True,2000-09-01,regex,0.85,UK,uk_2023-12-19.txt
fixed_660_622,True,1913-12-29,regex,0.95,UK,uk_2023-12-22.txt
fixed_660_623,True,2023-01-01,regex,0.6,UK,uk_2023-12-22.txt
fixed_660_624,True,2023-12-03,regex,0.95,UK,uk_2023-12-22.txt
fixed_660_625,True,2024-01-10,regex,0.95,UK,uk_2023-12-22.txt
fixed_660_626,True,2011-01-01,regex,0.6,UK,uk_2023-12-22.txt
fixed_660_627,True,2023-11-03,regex,0.95,UK,uk_2023-12-22.txt
fixed_660_628,True,2013-01-01,regex,0.6,UK,uk_2023-12-26.txt
fixed_660_629,True,2023-12-14,regex,0.95,UK,uk_2023-12-29.txt
fixed_660_630,True,2023-11-25,regex,0.95,UK,uk_2024-01-02.txt
fixed_660_631,True,1995-01-01,dateutil,0.7,UK,uk_2024-01-02.txt
fixed_660_632,True,2026-01-31,spacy,0.8,UK,uk_2024-02-01.txt
fixed_660_633,True,1954-02-14,regex,0.95,UK,uk_2024-02-05.txt
fixed_660_634,True,1973-01-27,regex,0.95,UK,uk_2024-02-05.txt
fixed_660_635,True,2023-09-14,regex,0.95,UK,uk_2024-02-05.txt
fixed_660_636,True,2021-06-01,regex,0.85,UK,uk_2024-02-05.txt
fixed_660_637,True,1977-02-04,regex,0.95,UK,uk_2024-02-05.txt
fixed_660_638,True,1974-02-01,regex,0.85,UK,uk_2024-02-06.txt
fixed_660_639,True,2012-01-01,regex,0.6,UK,uk_2024-02-06.txt
fixed_660_640,True,1970-07-07,regex,0.95,UK,uk_2024-02-06.txt
fixed_660_641,False,,failed,0.0,UK,uk_2024-02-06.txt
fixed_660_642,True,1924-02-13,regex,0.95,UK,uk_2024-02-06.txt
fixed_660_643,True,1945-02-25,regex,0.95,UK,uk_2024-02-06.txt
fixed_660_644,True,2023-10-07,regex,0.95,UK,uk_2024-02-06.txt
fixed_660_645,True,1953-01-01,spacy,0.8,UK,uk_2024-02-06.txt
fixed_660_646,True,2024-01-01,regex,0.6,UK,uk_2024-02-07.txt
fixed_660_647,True,2006-01-01,regex,0.6,UK,uk_2024-02-07.txt
fixed_660_648,True,2001-06-01,regex,0.85,UK,uk_2024-02-07.txt
fixed_660_649,True,2000-01-01,regex,0.6,UK,uk_2024-02-07.txt
fixed_660_650,True,1924-04-28,regex,0.95,UK,uk_2024-02-07.txt
fixed_660_651,True,1924-04-28,regex,0.95,UK,uk_2024-02-07.txt
fixed_660_652,True,2024-02-01,regex,0.85,UK,uk_2024-02-07.txt
fixed_660_653,True,2024-02-01,regex,0.85,UK,uk_2024-02-07.txt
fixed_660_654,True,1977-02-04,regex,0.95,UK,uk_2024-02-07.txt
fixed_660_655,True,1924-02-11,regex,0.95,UK,uk_2024-02-09.txt
fixed_660_656,True,2023-10-25,regex,0.95,UK,uk_2024-02-09.txt
fixed_660_657,True,2024-01-10,regex,0.95,UK,uk_2024-02-09.txt
fixed_660_658,True,2024-01-10,regex,0.95,UK,uk_2024-02-09.txt
fixed_660_659,True,2020-01-01,regex,0.6,UK,uk_2024-02-09.txt
fixed_660_660,True,2019-07-01,regex,0.85,UK,uk_2024-02-09.txt
fixed_660_661,False,,failed,0.0,UK,uk_2024-02-09.txt
fixed_660_662,True,2024-01-01,regex,0.6,UK,uk_2024-02-09.txt
fixed_660_663,False,,failed,0.0,UK,uk_2024-02-09.txt
fixed_660_664,True,1977-02-04,regex,0.95,UK,uk_2024-02-12.txt
fixed_660_665,True,1924-01-01,regex,0.85,UK,uk_2024-02-13.txt
fixed_660_666,False,,failed,0.0,UK,uk_2024-02-13.txt
fixed_660_667,True,2011-01-01,regex,0.95,UK,uk_2024-02-13.txt
fixed_660_668,True,1678-04-04,regex,0.95,UK,uk_2024-02-13.txt
fixed_660_669,True,1931-11-13,regex,0.95,UK,uk_2024-02-13.txt
fixed_660_670,True,2001-01-01,regex,0.6,UK,uk_2024-02-13.txt
fixed_660_671,True,2020-01-14,regex,0.95,UK,uk_2024-02-13.txt
fixed_660_672,True,2001-01-01,regex,0.6,UK,uk_2024-02-13.txt
fixed_660_673,True,2023-01-01,regex,0.6,UK,uk_2024-02-13.txt
fixed_660_674,True,2020-09-27,regex,0.95,UK,uk_2024-02-13.txt
fixed_660_675,True,2026-01-29,dateutil,0.7,UK,uk_2024-02-14.txt
fixed_660_676,True,2000-01-01,regex,0.6,UK,uk_2024-02-14.txt
fixed_660_677,True,2024-02-14,regex,0.95,UK,uk_2024-02-14.txt
fixed_660_678,True,1924-02-14,regex,0.95,UK,uk_2024-02-14.txt
fixed_660_679,True,2023-01-01,regex,0.6,UK,uk_2024-02-14.txt
fixed_660_680,True,2023-12-31,regex,0.95,UK,uk_2024-02-14.txt
fixed_660_681,False,,failed,0.0,UK,uk_2024-02-14.txt
fixed_660_682,True,2026-01-05,dateutil,0.7,UK,uk_2024-02-15.txt
fixed_660_683,False,,failed,0.0,UK,uk_2024-02-15.txt
fixed_660_684,True,1934-02-27,regex,0.95,UK,uk_2024-02-15.txt
fixed_660_685,True,2009-01-01,regex,0.6,UK,uk_2024-02-15.txt
fixed_660_686,True,2004-01-01,regex,0.6,UK,uk_2024-02-15.txt
fixed_660_687,True,2004-01-01,regex,0.6,UK,uk_2024-02-15.txt
fixed_660_688,True,2015-01-01,regex,0.6,UK,uk_2024-02-15.txt
fixed_660_689,True,2024-02-08,regex,0.95,UK,uk_2024-02-15.txt
fixed_660_690,True,1969-01-01,spacy,0.8,UK,uk_2024-02-15.txt
fixed_660_691,False,,failed,0.0,UK,uk_2024-02-15.txt
fixed_660_692,True,0150-01-01,spacy,0.8,UK,uk_2024-02-16.txt
fixed_660_693,True,1874-03-30,regex,0.95,UK,uk_2024-02-16.txt
fixed_660_694,True,1963-02-12,regex,0.95,UK,uk_2024-02-16.txt
fixed_660_695,True,1937-12-14,regex,0.95,UK,uk_2024-02-16.txt
fixed_660_696,True,2019-05-15,regex,0.95,UK,uk_2024-02-16.txt
fixed_660_697,True,2023-01-01,regex,0.6,UK,uk_2024-02-16.txt
fixed_660_698,True,2023-11-01,regex,0.85,UK,uk_2024-02-20.txt
fixed_660_699,True,2019-10-01,regex,0.85,UK,uk_2024-02-20.txt
fixed_660_700,True,2015-06-01,regex,0.85,UK,uk_2024-02-20.txt
fixed_660_701,True,2024-01-22,regex,0.95,UK,uk_2024-02-20.txt
fixed_660_702,True,2019-03-10,regex,0.95,UK,uk_2024-02-20.txt
fixed_660_703,True,2019-03-10,regex,0.95,UK,uk_2024-02-20.txt
fixed_660_704,True,2023-02-27,regex,0.95,UK,uk_2024-02-20.txt
fixed_660_705,True,2018-01-01,regex,0.6,UK,uk_2024-02-20.txt
fixed_660_706,True,2026-05-01,dateutil,0.7,UK,uk_2024-02-20.txt
fixed_660_707,True,2024-02-03,regex,0.95,UK,uk_2024-02-20.txt
fixed_660_708,True,1970-01-01,spacy,0.8,UK,uk_2024-02-20.txt
